15.3425, -2.1137
15.3425, -1.0216
15.3425, 0.0706
15.3425, 1.1627
15.3425, 2.2549
15.3425, 3.347
15.3425, 4.4392
15.4468, 5.5321
15.4468, 6.6242
15.4468, 7.7164
15.4468, 8.8085
15.4468, 9.9007
15.4468, 10.9928
15.5512, 12.0857
15.5512, 13.1778
15.5512, 14.27
15.5512, 15.362
15.5512, 16.4543
15.5512, 17.5464
15.6556, 17.5471
15.7599, 18.64
15.7599, 17.5478
15.8643, 16.4564
15.8643, 15.3643
15.8643, 14.2721
15.8643, 13.18
15.8643, 12.0878
15.9687, 10.9964
15.9687, 9.9042
15.9687, 8.8121
15.9687, 7.7199
15.9687, 6.6278
15.9687, 5.5356
15.9687, 4.4435
15.9687, 3.3513
16.0731, 2.2599
16.0731, 1.1677
16.0731, 0.0756
16.0731, -1.0166
16.0731, -2.1087
16.0731, -3.2009
16.1774, -4.2923
16.1774, -5.3845
16.1774, -6.4766
16.1774, -7.5688
16.1774, -8.6609
16.1774, -9.753
16.2818, -10.8445
16.2818, -11.9365
16.2818, -13.0288
16.2818, -14.1209
16.2818, -15.2131
16.2818, -16.3052
16.2818, -17.3974
16.2818, -18.4895
16.3862, -19.581
16.3862, -20.6731
16.3862, -21.7652
16.3862, -22.8574
16.3862, -23.9496
16.4905, -25.041
16.4905, -26.1332
16.5949, -26.1325
16.5949, -25.0403
16.5949, -23.9482
16.5949, -22.8559
16.6993, -21.7631
16.6993, -20.671
16.6993, -19.5788
16.6993, -18.4867
16.6993, -17.3945
16.6993, -16.3024
16.6993, -15.2102
16.8037, -14.1174
16.8037, -13.0252
16.8037, -11.9331
16.8037, -10.8409
16.8037, -9.7488
16.8037, -8.6566
16.8037, -7.5645
16.8037, -6.4723
16.8037, -5.3801
16.908, -4.2873
16.908, -3.1952
16.908, -2.103
16.908, -1.0109
16.908, 0.0813
16.908, 1.1734
16.908, 2.2656
17.0124, 3.3584
17.0124, 4.4506
17.0124, 5.5427
17.0124, 6.6349
17.0124, 7.7269
17.0124, 8.8192
17.0124, 9.9113
17.0124, 11.0035
17.1168, 12.0964
17.1168, 13.1885
17.1168, 14.2807
17.2211, 15.3735
17.2211, 16.4657
17.2211, 17.5577
17.2211, 18.65
17.3255, 18.6507
17.4299, 17.5592
17.3255, 17.5585
17.4299, 16.4671
17.4299, 15.3749
17.4299, 14.2828
17.4299, 13.1905
17.4299, 12.0985
17.4299, 11.0063
17.4299, 9.9142
17.5342, 8.8228
17.5342, 7.7306
17.5342, 6.6385
17.5342, 5.5463
17.5342, 4.4542
17.5342, 3.362
17.5342, 2.2699
17.5342, 1.1777
17.5342, 0.0856
17.5342, -1.0066
17.6385, -2.098
17.6385, -3.1902
17.6385, -4.2823
17.6385, -5.3745
17.6385, -6.4666
17.6385, -7.5588
17.6385, -8.6509
17.6385, -9.7431
17.6385, -10.8352
17.7429, -11.9266
17.7429, -13.0188
17.7429, -14.111
17.7429, -15.2031
17.7429, -16.2953
17.7429, -17.3874
17.7429, -18.4796
17.7429, -19.5716
17.8474, -20.6632
17.8474, -21.7553
17.8474, -22.8475
17.9517, -22.8467
17.9517, -21.7546
17.9517, -20.6623
17.9517, -19.5703
17.9517, -18.4781
18.0561, -17.3853
18.0561, -16.2931
18.0561, -15.201
18.0561, -14.1088
18.0561, -13.0167
18.0561, -11.9245
18.0561, -10.8324
18.0561, -9.7402
18.0561, -8.6481
18.0561, -7.5558
18.0561, -6.4638
18.0561, -5.3716
18.1605, -4.2788
18.1605, -3.1865
18.1605, -2.0945
18.1605, -1.0023
18.1605, 0.0898
18.1605, 1.182
18.1605, 2.2741
18.1605, 3.3663
18.1605, 4.4584
18.1605, 5.5506
18.2648, 6.6434
18.2648, 7.7356
18.2648, 8.8277
18.2648, 9.9199
18.2648, 11.012
18.2648, 12.1042
18.2648, 13.1963
18.2648, 14.2885
18.2648, 15.3806
18.2648, 16.4727
18.3692, 17.5657
18.3692, 18.6578
18.3692, 19.75
18.4736, 19.7507
18.4736, 18.6585
18.4736, 17.5664
18.4736, 16.4742
18.5779, 15.3828
18.5779, 14.2906
18.5779, 13.1985
18.5779, 12.1063
18.5779, 11.0142
18.5779, 9.922
18.5779, 8.8298
18.5779, 7.7377
18.5779, 6.6456
18.6823, 5.5541
18.6823, 4.462
18.6823, 3.3698
18.6823, 2.2777
18.6823, 1.1855
18.6823, 0.0934
18.6823, -0.9988
18.6823, -2.0909
18.6823, -3.1831
18.6823, -4.2752
18.6823, -5.3674
18.7867, -6.4588
18.7867, -7.5509
18.7867, -8.6431
18.7867, -9.7351
18.7867, -10.8274
18.7867, -11.9195
18.7867, -13.0117
18.7867, -14.1038
18.7867, -15.196
18.7867, -16.2881
18.7867, -17.3803
18.8911, -18.4717
18.8911, -19.5638
18.8911, -20.656
18.8911, -21.7482
18.8911, -22.8403
18.8911, -23.9325
18.9954, -25.0239
18.9954, -23.9318
18.9954, -22.8396
19.0998, -21.7468
19.0998, -20.6545
19.0998, -19.5625
19.2042, -18.4696
19.2042, -17.3774
19.2042, -16.2852
19.2042, -15.1931
19.2042, -14.101
19.2042, -13.0088
19.2042, -11.9167
19.2042, -10.8245
19.2042, -9.7324
19.2042, -8.6402
19.2042, -7.5481
19.2042, -6.4559
19.2042, -5.3638
19.3085, -4.2709
19.3085, -3.1788
19.3085, -2.0866
19.3085, -0.9945
19.3085, 0.0977
19.3085, 1.1898
19.4129, 2.2827
19.4129, 3.3748
19.4129, 4.467
19.4129, 5.5591
19.4129, 6.6513
19.4129, 7.7433
19.4129, 8.8356
19.4129, 9.9277
19.4129, 11.0199
19.4129, 12.112
19.5173, 13.2049
19.5173, 14.297
19.5173, 15.3892
19.5173, 16.4813
19.5173, 17.5735
19.6217, 18.6663
19.6217, 19.7585
19.726, 19.7591
19.8304, 18.6678
19.8304, 17.5756
19.8304, 16.4835
19.8304, 15.3913
19.8304, 14.2992
19.9348, 13.2077
19.9348, 12.1156
19.9348, 11.0234
19.9348, 9.9313
19.9348, 8.8391
19.9348, 7.7469
19.9348, 6.6548
20.0391, 5.5634
20.0391, 4.4713
20.0391, 3.3791
20.0391, 2.287
20.0391, 1.1948
20.0391, 0.1027
20.0391, -0.9895
20.1435, -2.0809
20.1435, -3.1731
20.1435, -4.2652
20.1435, -5.3574
20.1435, -6.4495
20.2479, -7.541
20.2479, -8.6331
20.2479, -9.7252
20.2479, -10.8174
20.2479, -11.9096
20.2479, -13.0017
20.3523, -14.0932
20.3523, -15.1853
20.3523, -16.2775
20.3523, -17.3696
20.3523, -18.4618
20.3523, -19.5539
20.4566, -20.6453
20.4566, -21.7375
20.4566, -22.8296
20.4566, -23.9218
20.561, -25.0132
20.561, -26.1054
20.561, -27.1975
20.6654, -28.289
20.7697, -28.2883
20.874, -28.2875
20.874, -27.1954
20.874, -26.1032
20.9785, -25.0104
20.9785, -23.9182
20.9785, -22.826
20.9785, -21.7339
21.0828, -20.6411
21.0828, -19.5489
21.0828, -18.4567
21.0828, -17.3646
21.0828, -16.2725
21.1872, -15.1796
21.1872, -14.0875
21.1872, -12.9952
21.1872, -11.9032
21.1872, -10.811
21.1872, -9.7189
21.2916, -8.626
21.2916, -7.5338
21.2916, -6.4417
21.2916, -5.3495
21.2916, -4.2574
21.396, -3.1645
21.396, -2.0724
21.396, -0.9802
21.396, 0.1118
21.396, 1.2041
21.5003, 2.2969
21.5003, 3.3891
21.5003, 4.4812
21.5003, 5.5734
21.6047, 6.6662
21.6047, 7.7584
21.6047, 8.8505
21.6047, 9.9426
21.6047, 11.0348
21.6047, 12.127
21.709, 13.2199
21.709, 14.312
21.709, 15.4042
21.709, 16.4963
21.8134, 17.5892
21.8134, 18.6813
21.8134, 19.7734
21.8134, 20.8656
21.9178, 21.9585
22.0222, 21.9592
22.1265, 21.9599
22.1265, 20.8678
22.2309, 19.7763
22.1265, 19.7755
22.2309, 18.6842
22.2309, 17.592
22.2309, 16.4999
22.2309, 15.4077
22.3353, 14.3163
22.3353, 13.2241
22.3353, 12.132
22.3353, 11.0398
22.3353, 9.9477
22.3353, 8.8555
22.4397, 7.7641
22.4397, 6.6719
22.4397, 5.5798
22.4397, 4.4876
22.4397, 3.3955
22.544, 2.3041
22.544, 1.2119
22.544, 0.1198
22.544, -0.9724
22.544, -2.0645
22.6484, -3.156
22.6484, -4.2481
22.6484, -5.3403
22.6484, -6.4324
22.6484, -7.5246
22.7528, -8.616
22.7528, -9.7082
22.7528, -10.8003
22.7528, -11.8925
22.7528, -12.9846
22.7528, -14.0768
22.8571, -15.1682
22.8571, -16.2604
22.8571, -17.3525
22.8571, -18.4447
22.8571, -19.5368
22.8571, -20.629
22.9615, -21.7204
22.9615, -22.8125
22.9615, -23.9047
22.9615, -24.9968
22.9615, -26.089
23.0659, -27.1804
23.0659, -28.2726
23.0659, -29.3647
23.0659, -30.4569
23.1703, -31.5483
23.1703, -32.6404
23.2746, -32.6398
23.379, -31.5469
23.2746, -31.5476
23.379, -30.4548
23.4834, -29.3618
23.379, -29.3626
23.4834, -28.2697
23.5877, -27.1769
23.5877, -26.0847
23.5877, -24.9926
23.5877, -23.9003
23.6921, -22.8075
23.6921, -21.7154
23.6921, -20.6233
23.6921, -19.5311
23.6921, -18.439
23.7965, -17.3461
23.7965, -16.2539
23.7965, -15.1618
23.7965, -14.0695
23.7965, -12.9775
23.7965, -11.8853
23.9008, -10.7925
23.9008, -9.7003
23.9008, -8.6082
23.9008, -7.516
23.9008, -6.4239
24.0052, -5.331
24.0052, -4.2389
24.0052, -3.1467
24.0052, -2.0546
24.1096, -0.9617
24.1096, 0.1304
24.1096, 1.2226
24.1096, 2.3147
24.1096, 3.4069
24.1096, 4.499
24.1096, 5.5912
24.214, 6.6841
24.214, 7.7762
24.214, 8.8683
24.214, 9.9605
24.214, 11.0527
24.214, 12.1448
24.3183, 13.2377
24.3183, 14.3298
24.3183, 15.422
24.3183, 16.5141
24.3183, 17.6063
24.4227, 18.6991
24.4227, 19.7913
24.4227, 20.8834
24.4227, 21.9756
24.5271, 23.0684
24.5271, 24.1606
24.6314, 24.1613
24.7358, 24.162
24.7358, 23.0699
24.8401, 21.9784
24.7358, 21.9777
24.8401, 20.8862
24.8401, 19.7941
24.8401, 18.702
24.9445, 17.6105
24.9445, 16.5184
24.9445, 15.4262
24.9445, 14.3341
25.0489, 13.2427
25.0489, 12.1505
25.0489, 11.0584
25.0489, 9.9662
25.0489, 8.874
25.1533, 7.7826
25.1533, 6.6905
25.1533, 5.5983
25.1533, 4.5062
25.1533, 3.414
25.2577, 2.3226
25.2577, 1.2304
25.2577, 0.1383
25.2577, -0.9539
25.2577, -2.046
25.362, -3.1375
25.362, -4.2296
25.362, -5.3218
25.362, -6.4139
25.362, -7.5061
25.4664, -8.5975
25.4664, -9.6896
25.4664, -10.7818
25.4664, -11.8739
25.4664, -12.9661
25.4664, -14.0582
25.5708, -15.1497
25.5708, -16.2418
25.5708, -17.334
25.5708, -18.4261
25.5708, -19.5183
25.6751, -20.6097
25.6751, -21.7019
25.6751, -22.794
25.6751, -23.8862
25.7795, -24.9776
25.7795, -26.0698
25.7795, -27.1619
25.8839, -28.2534
25.8839, -29.3455
25.9883, -30.4369
25.9883, -31.5291
26.0926, -32.6205
26.197, -32.6198
26.3014, -31.527
26.197, -31.5276
26.0926, -31.5284
26.197, -31.5276
26.3014, -30.4348
26.4057, -29.3418
26.4057, -28.2498
26.4057, -27.1576
26.5101, -26.0648
26.5101, -24.9726
26.5101, -23.8805
26.5101, -22.7883
26.5101, -21.6962
26.6145, -20.6033
26.6145, -19.5112
26.6145, -18.419
26.6145, -17.3269
26.6145, -16.2347
26.7189, -15.1419
26.7189, -14.0497
26.7189, -12.9576
26.7189, -11.8654
26.8232, -10.7725
26.8232, -9.6804
26.8232, -8.5882
26.8232, -7.4961
26.9276, -6.4032
26.9276, -5.3111
26.9276, -4.2189
26.9276, -3.1268
27.032, -2.0339
27.032, -0.9418
27.032, 0.1504
27.032, 1.2425
27.032, 2.3347
27.1363, 3.4276
27.1363, 4.5197
27.1363, 5.6118
27.1363, 6.704
27.1363, 7.7962
27.2407, 8.889
27.2407, 9.9811
27.2407, 11.0733
27.2407, 12.1655
27.2407, 13.2576
27.3451, 14.3505
27.3451, 15.4426
27.3451, 16.5348
27.3451, 17.6269
27.4494, 18.7198
27.4494, 19.8119
27.4494, 20.9041
27.4494, 21.9962
27.5537, 23.0891
27.5537, 24.1813
27.5537, 25.2734
27.6582, 26.3663
27.7626, 26.367
27.8669, 25.2755
27.7626, 25.2748
27.6582, 25.2741
27.7626, 25.2748
27.8669, 24.1834
27.8669, 23.0912
27.9713, 21.9998
27.9713, 20.9077
27.9713, 19.8155
28.0757, 18.7241
28.0757, 17.6319
28.0757, 16.5398
28.0757, 15.4476
28.0757, 14.3555
28.18, 13.264
28.18, 12.1719
28.18, 11.0796
28.18, 9.9876
28.18, 8.8954
28.18, 7.8033
28.2844, 6.7118
28.2844, 5.6197
28.2844, 4.5274
28.2844, 3.4354
28.3888, 2.3439
28.3888, 1.2518
28.3888, 0.1597
28.3888, -0.9325
28.3888, -2.0246
28.3888, -3.1168
28.4932, -4.2082
28.4932, -5.3004
28.4932, -6.3925
28.4932, -7.4847
28.5975, -8.576
28.5975, -9.6683
28.5975, -10.7604
28.5975, -11.8526
28.5975, -12.9447
28.5975, -14.0369
28.5975, -15.129
28.7019, -16.2205
28.7019, -17.3126
28.7019, -18.4048
28.7019, -19.4969
28.7019, -20.5891
28.8063, -21.6804
28.8063, -22.7727
28.8063, -23.8648
28.8063, -24.9569
28.8063, -26.0491
28.9106, -27.1405
28.9106, -28.2327
28.9106, -29.3248
29.015, -29.3241
29.1194, -29.3234
29.1194, -28.2313
29.2237, -27.1384
29.2237, -26.0463
29.2237, -24.9541
29.2237, -23.862
29.2237, -22.7698
29.3281, -21.6768
29.3281, -20.5848
29.3281, -19.4926
29.3281, -18.4005
29.3281, -17.3083
29.3281, -16.2162
29.3281, -15.124
29.4325, -14.0312
29.4325, -12.939
29.4325, -11.8469
29.4325, -10.7547
29.4325, -9.6625
29.4325, -8.5704
29.4325, -7.4783
29.4325, -6.386
29.5369, -5.2933
29.5369, -4.2011
29.5369, -3.109
29.5369, -2.0168
29.6412, -0.924
29.6412, 0.1682
29.6412, 1.2603
29.6412, 2.3525
29.6412, 3.4447
29.6412, 4.5368
29.7456, 5.6297
29.7456, 6.7218
29.7456, 7.814
29.7456, 8.9061
29.7456, 9.9983
29.7456, 11.0904
29.85, 12.1833
29.85, 13.2753
29.85, 14.3676
29.85, 15.4597
29.85, 16.5518
29.9543, 17.6447
29.9543, 18.7368
29.9543, 19.829
29.9543, 20.9212
29.9543, 22.0133
30.0587, 23.1062
30.0587, 24.1984
30.0587, 25.2905
30.0587, 26.3827
30.1631, 26.3834
30.2674, 26.3841
30.3718, 25.2926
30.2674, 25.2919
30.1631, 25.2912
30.2674, 25.2919
30.3718, 24.2005
30.3718, 23.1083
30.4762, 22.0169
30.4762, 20.9247
30.4762, 19.8326
30.4762, 18.7405
30.4762, 17.6482
30.5806, 16.5569
30.5806, 15.4647
30.5806, 14.3726
30.5806, 13.2804
30.5806, 12.1883
30.6848, 11.0968
30.6848, 10.0047
30.6848, 8.9125
30.6848, 7.8204
30.6848, 6.7282
30.7893, 5.6368
30.7893, 4.5446
30.7893, 3.4525
30.7893, 2.3603
30.7893, 1.2682
30.7893, 0.176
30.8937, -0.9154
30.8937, -2.0076
30.8937, -3.0997
30.8937, -4.1919
30.8937, -5.284
30.998, -6.3754
30.998, -7.4676
30.998, -8.5596
30.998, -9.6519
31.1024, -10.7433
31.1024, -11.8355
31.1024, -12.9276
31.1024, -14.0198
31.1024, -15.1118
31.1024, -16.2041
31.2068, -17.2955
31.2068, -18.3877
31.2068, -19.4798
31.2068, -20.572
31.2068, -21.6641
31.3112, -22.7556
31.3112, -23.8477
31.3112, -24.9399
31.4155, -26.0313
31.4155, -27.1234
31.4155, -28.2156
31.5199, -29.307
31.5199, -30.3992
31.6242, -31.4906
31.6242, -32.5828
31.6242, -33.6749
31.7286, -34.7664
31.833, -34.7656
31.9374, -33.6728
31.833, -33.6735
31.7286, -33.6742
31.833, -33.6735
31.9374, -32.5806
31.9374, -31.4885
32.0417, -30.3956
32.0417, -29.3035
32.0417, -28.2113
32.0417, -27.1192
32.1461, -26.0263
32.1461, -24.9342
32.1461, -23.842
32.1461, -22.7499
32.1461, -21.6577
32.2505, -20.5648
32.2505, -19.4727
32.2505, -18.3805
32.3549, -17.2877
32.3549, -16.1955
32.3549, -15.1034
32.3549, -14.0112
32.3549, -12.9191
32.4592, -11.8262
32.4592, -10.7341
32.4592, -9.6419
32.5636, -8.5491
32.5636, -7.4569
32.5636, -6.3648
32.5636, -5.2726
32.668, -4.1797
32.668, -3.0876
32.668, -1.9954
32.7723, -0.9026
32.7723, 0.1896
32.7723, 1.2817
32.7723, 2.3739
32.8767, 3.4667
32.8767, 4.5589
32.8767, 5.651
32.8767, 6.7431
32.9811, 7.8359
32.9811, 8.9282
32.9811, 10.0203
33.0855, 11.1132
33.0855, 12.2054
33.0855, 13.2974
33.1898, 14.3904
33.1898, 15.4825
33.1898, 16.5747
33.2942, 17.6675
33.2942, 18.7597
33.2942, 19.8518
33.2942, 20.944
33.3986, 22.0369
33.3986, 23.129
33.3986, 24.2212
33.5029, 24.2219
33.6073, 24.2226
33.7117, 23.1311
33.6073, 23.1304
33.7117, 22.039
33.7117, 20.9468
33.8159, 19.8554
33.8159, 18.7631
33.8159, 17.6711
33.8159, 16.5789
33.8159, 15.4868
33.9203, 14.3954
33.9203, 13.3032
33.9203, 12.2111
33.9203, 11.1189
34.0248, 10.0275
34.0248, 8.9353
34.0248, 7.8432
34.0248, 6.751
34.1292, 5.6596
34.1292, 4.5674
34.1292, 3.4753
34.1292, 2.3831
34.1292, 1.291
34.2335, 0.1995
34.2335, -0.8925
34.2335, -1.9848
34.3378, -3.0762
34.3378, -4.1683
34.3378, -5.2605
34.4423, -6.3519
34.4423, -7.4441
34.4423, -8.5362
34.4423, -9.6284
34.5466, -10.7198
34.5466, -11.812
34.5466, -12.9041
34.5466, -13.9963
34.651, -15.0877
34.651, -16.1799
34.651, -17.272
34.7553, -18.3634
34.7553, -19.4556
34.7553, -20.5476
34.7553, -21.6399
34.8598, -22.7313
34.8598, -23.8235
34.8598, -24.9156
34.8598, -26.0078
34.9641, -27.0992
34.9641, -28.1914
34.9641, -29.2835
35.0685, -30.375
35.0685, -31.4671
35.0685, -32.5593
35.1729, -33.6507
35.2772, -33.65
35.3816, -33.6493
35.3816, -32.5571
35.486, -31.4643
35.486, -30.3721
35.486, -29.28
35.5903, -28.1871
35.5903, -27.0949
35.5903, -26.0028
35.6947, -24.9099
35.6947, -23.8178
35.6947, -22.7256
35.7991, -21.6328
35.7991, -20.5406
35.7991, -19.4485
35.7991, -18.3563
35.9035, -17.2635
35.9035, -16.1713
35.9035, -15.0792
35.9035, -13.987
35.9035, -12.8949
36.0078, -11.802
36.0078, -10.7098
36.0078, -9.6177
36.0078, -8.5255
36.1122, -7.4327
36.1122, -6.3405
36.1122, -5.2484
